Ticker,Company,Country,Sector,RawTicker,Exchange,ISIN,WeightPct,SourceFund,SourceURL,SourceAsOf,MappingConfidence
0960.HK,LONGFOR GROUP HOLDINGS LTD,China,Immobilien,960,Hong Kong Exchanges And Clearing Ltd,,0.01663,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
ZYDUSLIFE.NS,ZYDUS LIFESCIENCES LTD,Indien,Gesundheitsversorgung,ZYDUSLIFE,National Stock Exchange Of India,,0.01655,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
DSSA.JK,DIAN SWASTATIKA SENTOSA,Indonesien,Energie,DSSA,Indonesia Stock Exchange,,0.01654,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
2588.HK,BOC AVIATION LTD,China,Industrie,2588,Hong Kong Exchanges And Clearing Ltd,,0.01653,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
2615.TW,WAN HAI LINES LTD,Taiwan,Industrie,2615,Taiwan Stock Exchange,,0.01652,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
TATACOMM.NS,TATA COMMUNICATIONS LTD,Indien,Kommunikation,TATACOMM,National Stock Exchange Of India,,0.01646,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
MONET.PR,MONETA MONEY BNK,Tschechien,Financials,MONET,Prague Stock Exchange,,0.01628,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
2228.HK,XTALPI HOLDINGS LTD,China,Gesundheitsversorgung,2228,Hong Kong Exchanges And Clearing Ltd,,0.01622,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
4002.SR,AL MOUWASAT MEDICAL SERVICES,Saudi-Arabien,Gesundheitsversorgung,4002,Saudi Stock Exchange,,0.01622,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
4190.SR,JARIR MARKETING,Saudi-Arabien,Zyklische Konsumgüter,4190,Saudi Stock Exchange,,0.01611,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
MBT.PS,METROPOLITAN BANK AND TRUST CO,Philippinen,Financials,MBT,Philippine Stock Exchange Inc.,,0.0161,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
1044.HK,HENGAN INTERNATIONAL GROUP LTD,China,Nichtzyklische Konsumgüter,1044,Hong Kong Exchanges And Clearing Ltd,,0.01603,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
0177.HK,JIANGSU EXPRESSWAY LTD H,China,Industrie,177,Hong Kong Exchanges And Clearing Ltd,,0.01596,MSCI_EM,https://www.ishares.com/de/privatanleger/de/produkte/251858/ishares-msci-emerging-markets-ucits-etf-acc-fund/1535604580385.ajax?fileType=xls&fileName=iShares-MSCI-EM-UCITS-ETF-USD-Acc_fund&dataType=fund,06.Mai2026,high
